#  r W0 W2 w4
6.842915367978755057e+03 -1.747450868957533975e-17 -4.999448392077870579e-15 -1.449469150608341347e-15
6.849696241711389121e+03 -2.012810539728620677e-18 -4.982704818829598835e-15 -1.317561179295441741e-15
6.856483834838623807e+03 1.456479344891502620e-17 -4.965729283530318668e-15 -1.182740828014421339e-15
6.863278154018932582e+03 3.015670380729533273e-17 -4.946456433686837058e-15 -1.049617962484452593e-15
6.870079205917384570e+03 4.656714921473185654e-17 -4.927612554919076231e-15 -9.157987400056017421e-16
6.876886997205659100e+03 6.169392934959729109e-17 -4.907176225775647570e-15 -7.858619774241408210e-16
6.883701534562039342e+03 7.733282199311941078e-17 -4.887877248730242940e-15 -6.573324520763227524e-16
6.890522824671431408e+03 9.138581309506944033e-17 -4.867680538044303520e-15 -5.346290276165987197e-16
6.897350874225365260e+03 1.056503957890502110e-16 -4.849271582199993949e-15 -4.150776158420084045e-16
6.904185689921997437e+03 1.180488148097208891e-16 -4.830569471458513111e-15 -3.028446161873221549e-16
6.911027278466128337e+03 1.304016455870128304e-16 -4.814200319624971536e-15 -1.949985937298166438e-16
6.917875646569196761e+03 1.406759234835426502e-16 -4.798036215706488891e-15 -9.543255199874711989e-17
6.924730800949297191e+03 1.507396225285451083e-16 -4.784650294978362434e-15 -9.719615238698677122e-19
6.931592748331175244e+03 1.586243369758260478e-16 -4.771874248072435730e-15 8.472100220052320963e-17
6.938461495446252229e+03 1.662564201760684957e-16 -4.762229238733218184e-15 1.650028601660929348e-16
6.945337049032596951e+03 1.717309978106689796e-16 -4.753499408891953883e-15 2.363728609709825215e-16
6.952219415834977553e+03 1.770187781823268061e-16 -4.748140262437199012e-15 3.023008464495881170e-16
6.959108602604835141e+03 1.802530564544950687e-16 -4.743873147257372553e-15 3.593857803546799279e-16
6.966004616100307430e+03 1.834165313060354908e-16 -4.743077832697440592e-15 4.111593110858516389e-16
6.972907463086221469e+03 1.846471605589135930e-16 -4.743413814780521150e-15 4.542790904405423546e-16
6.979817150334113649e+03 1.859109712975172538e-16 -4.747199977584085386e-15 4.923066264798392816e-16
6.986733684622226974e+03 1.853310139963624548e-16 -4.752061128412317978e-15 5.219332108750676217e-16
6.993657072735531983e+03 1.848476381797409242e-16 -4.760288966186839732e-15 5.467304829501909115e-16
7.000587321465696732e+03 1.825688048083552112e-16 -4.769505283598298036e-15 5.634083535993527307e-16
7.007524437611144094e+03 1.804138829310533429e-16 -4.781995708746290170e-15 5.755389856358552836e-16
7.014468427977025385e+03 1.764806504357926648e-16 -4.795383691526530615e-15 5.798479803182320250e-16
7.021419299375236733e+03 1.726692640911953211e-16 -4.811936038247190289e-15 5.799131231262453353e-16
7.028377058624420897e+03 1.670651254637264708e-16 -4.829251974186681813e-15 5.724892458843306247e-16
7.035341712549980912e+03 1.615452436527606420e-16 -4.849549040664535894e-15 5.611810804356032553e-16
7.042313267984083723e+03 1.541812153758905459e-16 -4.870377291674311286e-15 5.427998039779350482e-16
7.049291731765662007e+03 1.468327215814365958e-16 -4.893894122421691335e-15 5.210073547565391270e-16
7.056277110740431453e+03 1.375737353699513375e-16 -4.917607792467865606e-15 4.927016407427363064e-16
7.063269411760886214e+03 1.282733561903940387e-16 -4.943639861229730837e-15 4.616297023279670118e-16
7.070268641686313458e+03 1.170419254833906156e-16 -4.969491454472029548e-15 4.247993613365351687e-16
7.077274807382797007e+03 1.057932494786612617e-16 -4.997283696002762854e-15 3.860597137313689376e-16
7.084287915723224614e+03 9.270348381905998634e-17 -5.024536802068394850e-15 3.425380079849716223e-16
7.091307973587302513e+03 7.974853356267968470e-17 -5.053381305636770739e-15 2.981867058145519567e-16
7.098334987861529044e+03 6.517189448092000718e-17 -5.081347176826311742e-15 2.502449108775483491e-16
7.105368965439252861e+03 5.099685611969151406e-17 -5.110548103522497181e-15 2.027516674923456201e-16
7.112409913220643830e+03 3.550609359082011258e-17 -5.138486891767669429e-15 1.530317054818261656e-16
7.119457838112710306e+03 2.073387938429692697e-17 -5.167221460866049477e-15 1.051751921144920380e-16
7.126512747029303682e+03 4.963478569974858423e-18 -5.194195378315740865e-15 5.654833214627584870e-17
7.133574646891130214e+03 -9.794962251301455069e-18 -5.221393106338436298e-15 1.124099433788713582e-17
7.140643544625747381e+03 -2.528513319065585602e-17 -5.246200595835463477e-15 -3.339545488061871135e-17
7.147719447167592079e+03 -3.953877006976007021e-17 -5.270551766092579552e-15 -7.332878399008367567e-17
7.154802361457944244e+03 -5.433415702866668716e-17 -5.291817894144673279e-15 -1.112758872519824584e-16
7.161892294444990512e+03 -6.774330689473430562e-17 -5.311941135775213496e-15 -1.433061243026944276e-16
7.168989253083790572e+03 -8.156986987354231662e-17 -5.328345762630497580e-15 -1.722345990266467900e-16
7.176093244336298085e+03 -9.391102481782281126e-17 -5.343049946872984487e-15 -1.942459947197727259e-16
7.183204275171364316e+03 -1.065766755617081787e-16 -5.353589329265467560e-15 -2.122527192262807878e-16
7.190322352564749963e+03 -1.176680467247435223e-16 -5.362098805735169769e-15 -2.225444449767904319e-16
7.197447483499121518e+03 -1.289806841186574326e-16 -5.366243239435106580e-15 -2.281189568934710673e-16
7.204579674964070364e+03 -1.386027077045381527e-16 -5.368268914406100702e-15 -2.253651566939202196e-16
7.211718933956113688e+03 -1.483048990428712122e-16 -5.365946199224193410e-15 -2.173718431851770053e-16
7.218865267478699934e+03 -1.561613898768424966e-16 -5.361599717659591930e-15 -2.006446884304653933e-16
7.226018682542216084e+03 -1.639284049404054779e-16 -5.353073501661782228e-15 -1.783887958960036686e-16
7.233179186163999475e+03 -1.696868238678971676e-16 -5.342748753367924608e-15 -1.472522352885936623e-16
7.240346785368339624e+03 -1.752067710406469711e-16 -5.328535559380536339e-15 -1.105749062573197484e-16
7.247521487186494596e+03 -1.786072061061671808e-16 -5.312876298506162836e-15 -6.515374393895953813e-17
7.254703298656664629e+03 -1.817006360729356171e-16 -5.293756593369570528e-15 -1.445749189337365231e-17
7.261892226824053068e+03 -1.826642719440796759e-16 -5.273684720968190361e-15 4.458295543639154148e-17
7.269088278740829992e+03 -1.833610629897490498e-16 -5.250713534089128181e-15 1.083883795234203761e-16
7.276291461466158580e+03 -1.820209190562917432e-16 -5.227392514043615279e-15 1.799113298831175423e-16
7.283501782066195119e+03 -1.805392420409780448e-16 -5.201803436354121960e-15 2.554770555220674072e-16
7.290719247614098094e+03 -1.771715480845108462e-16 -5.176492996814687818e-15 3.379362041643892429e-16
7.297943865190036377e+03 -1.738144294643677588e-16 -5.149531826202792341e-15 4.235370331541489204e-16
7.305175641881200136e+03 -1.687190411141237463e-16 -5.123435092910576838e-15 5.150546619011231350e-16
7.312414584781780832e+03 -1.637597277095722121e-16 -5.096246804754685275e-15 6.086956624305957243e-16
7.319660700993023966e+03 -1.571703384142312521e-16 -5.070444292571652263e-15 7.072013696682732250e-16
7.326913997623201794e+03 -1.508026243246243048e-16 -5.044039422185261382e-15 8.067792852450331121e-16
7.334174481787633340e+03 -1.428849453564345122e-16 -5.019458310142680510e-15 9.101742957233221167e-16
7.341442160608684389e+03 -1.352675209276532949e-16 -4.994654445262862657e-15 1.013622448413694440e-15
7.348717041215781137e+03 -1.261984265316844522e-16 -4.971965109171850965e-15 1.119889313351693544e-15
7.355999130745417460e+03 -1.175496291530407707e-16 -4.949244229562259468e-15 1.225248840617935211e-15
7.363288436341152192e+03 -1.076045318676932234e-16 -4.928707285031332834e-15 1.332493788009099266e-15
7.370584965153628218e+03 -9.826102083976309878e-17 -4.908095256988689436e-15 1.437944178370231009e-15
7.377888724340572480e+03 -8.782962417511416686e-17 -4.889514994062396152e-15 1.544432135823092087e-15
7.385199721066804159e+03 -7.821588402009414698e-17 -4.870634113974566881e-15 1.648338994416452434e-15
7.392517962504244679e+03 -6.773388000523936484e-17 -4.853509701697647116e-15 1.752551150601270807e-15
7.399843455831918618e+03 -5.827394081133644120e-17 -4.835802275124461536e-15 1.853521230179581786e-15
7.407176208235975537e+03 -4.813702791517758392e-17 -4.819580201654333690e-15 1.954190982182771153e-15
7.414516226909660872e+03 -3.919148972567041399e-17 -4.802543060208567307e-15 2.051073720338376499e-15
7.421863519053374148e+03 -2.972915868786099683e-17 -4.786797763358430952e-15 2.147142896750902308e-15
7.429218091874636229e+03 -2.160914683444736419e-17 -4.770093220675449906e-15 2.238935188484494199e-15
7.436579952588118431e+03 -1.313119670140223735e-17 -4.754574583044001469e-15 2.329405099972579012e-15
7.443949108415633418e+03 -6.160912310560997181e-18 -4.738037095978676324e-15 2.415050638940179130e-15
7.451325566586156128e+03 9.850488536717947527e-19 -4.722664984025032605e-15 2.498739301413966297e-15
7.458709334335820131e+03 6.435832921264458016e-18 -4.706307307669959924e-15 2.576866064106916685e-15
7.466100418907934909e+03 1.186998435248922134e-17 -4.691200088853471305e-15 2.652164803453699319e-15
7.473498827552988587e+03 1.543155883167622848e-17 -4.675259183057536039e-15 2.720914151090391463e-15
7.480904567528637926e+03 1.881701059773009435e-17 -4.660779072168091256e-15 2.785747226356840819e-15
7.488317646099749254e+03 2.020388878159841185e-17 -4.645736556226612701e-15 2.842910509666141629e-15
7.495738070538382999e+03 2.131555502242443093e-17 -4.632462369733166920e-15 2.895066421625380624e-15
7.503165848123805517e+03 2.036010016837281993e-17 -4.618955051418349546e-15 2.938588881344987821e-15
7.510600986142496367e+03 1.907484005796282931e-17 -4.607528268236463250e-15 2.976335301416756538e-15
7.518043491888153767e+03 1.568107287469172684e-17 -4.596140481774620395e-15 3.004953882003687904e-15
7.525493372661704598e+03 1.191585775871555109e-17 -4.587025383826592234e-15 3.027604891183112719e-15
7.532950635771310772e+03 6.009105736140009472e-18 -4.578045009208780028e-15 3.041268311272670997e-15
7.540415288532378327e+03 -2.941821845423130543e-19 -4.571310020115552858e-15 3.049413134406265232e-15
7.547887338267557425e+03 -8.736009034995432652e-18 -4.564560841147990630e-15 3.049312113472357700e-15
7.555366792306757816e+03 -1.753824737371172793e-17 -4.559779764637050772e-15 3.044670632743026465e-15
7.562853657987152474e+03 -2.839172880537180546e-17 -4.554599233512712843e-15 3.032961228835385771e-15
7.570347942653183964e+03 -3.947149681355032898e-17 -4.550902670409420551e-15 3.018023898771096872e-15
7.577849653656582632e+03 -5.241752103923760931e-17 -4.546255201344720617e-15 2.997430554728087707e-15
7.585358798356337502e+03 -6.537292629582213784e-17 -4.542487958651589556e-15 2.975065727998775869e-15
7.592875384118755392e+03 -7.995310275749275961e-17 -4.537146074145747943e-15 2.948528503028836262e-15
7.600399418317432719e+03 -9.430080898470623653e-17 -4.532052161569239543e-15 2.921699175141510875e-15
7.607930908333276420e+03 -1.100365057168476765e-16 -4.524768460858049373e-15 2.892180378822124885e-15
7.615469861554503950e+03 -1.253236427389752725e-16 -4.517138092843168517e-15 2.863846392575639180e-15
7.623016285376656015e+03 -1.417956391181794326e-16 -4.506761680110526102e-15 2.834314761975077784e-15
7.630570187202598390e+03 -1.576298052327568566e-16 -4.495518488180154300e-15 2.807466289273227299e-15
7.638131574442545570e+03 -1.744531440576585197e-16 -4.481060669567249213e-15 2.780935160119130881e-15
7.645700454514028934e+03 -1.904304611224455411e-16 -4.465317603058009231e-15 2.758591634685987828e-15
7.653276834841951313e+03 -2.071569931755352892e-16 -4.446009811884802359e-15 2.738048840175773791e-15
7.660860722858571535e+03 -2.227690590269394232e-16 -4.425136438405091876e-15 2.723112616181568989e-15
7.668452126003506237e+03 -2.388299408012075532e-16 -4.400506122747271308e-15 2.711312906103235527e-15
7.676051051723748060e+03 -2.534652391322270941e-16 -4.374202945440269803e-15 2.706328703053963545e-15
7.683657507473670194e+03 -2.682389955802735881e-16 -4.344128786731515835e-15 2.705548691620729909e-15
7.691271500715030015e+03 -2.813060362829283887e-16 -4.312443342947090182e-15 2.712471987685032170e-15
7.698893038916978185e+03 -2.942683852753322683e-16 -4.277116112920800376e-15 2.724296054255373714e-15
7.706522129556070468e+03 -3.053355441204772447e-16 -4.240342405511146518e-15 2.744291901382382418e-15
7.714158780116269554e+03 -3.161562652796166545e-16 -4.200110631453563201e-15 2.769421186692021571e-15
7.721802998088952336e+03 -3.249874437301136529e-16 -4.158603046125011510e-15 2.802692355950611471e-15
7.729454790972923547e+03 -3.335072067288688222e-16 -4.113788182322230262e-15 2.840816342521313985e-15
7.737114166274414856e+03 -3.400010388856182681e-16 -4.067815042551785174e-15 2.886552970473215761e-15
7.744781131507103964e+03 -3.461641572272182880e-16 -4.018635741868774542e-15 2.936410521330322239e-15
7.752455694192094597e+03 -3.503089437920860838e-16 -3.968393176418672464e-15 2.992981386227351330e-15
7.760137861857961070e+03 -3.541554825098691380e-16 -3.915068540187136937e-15 3.052677745753501150e-15
7.767827642040737373e+03 -3.560545519167900605e-16 -3.860853409535435661e-15 3.118044277763934810e-15
7.775525042283918083e+03 -3.577586532631875902e-16 -3.803811834188925010e-15 3.185516337357050131e-15
7.783230070138474730e+03 -3.576540607375796831e-16 -3.746228336451266263e-15 3.257697943100394184e-15
7.790942733162864897e+03 -3.575097396249245088e-16 -3.686279656848186401e-15 3.331133810883835281e-15
7.798663038923034946e+03 -3.557205064932137524e-16 -3.626357788699014170e-15 3.408547157939654919e-15
7.806390994992432752e+03 -3.540397030786001722e-16 -3.564753008723804930e-15 3.486621841521541018e-15
7.814126608951991329e+03 -3.508406996451291169e-16 -3.503954043179530437e-15 3.568197210987785188e-15
7.821869888390177039e+03 -3.478395823571952459e-16 -3.442342903836214127e-15 3.650058596464642001e-15
7.829620840902970485e+03 -3.433784699602234143e-16 -3.382470749739220906e-15 3.735090400667660752e-15
7.837379474093876524e+03 -3.391387405365563711e-16 -3.322762010271524752e-15 3.820080980241382132e-15
7.845145795573936084e+03 -3.334444381625338445e-16 -3.265764566410317250e-15 3.907846267130903883e-15
7.852919812961732532e+03 -3.279635216936134308e-16 -3.209864708390103707e-15 3.995066280648112669e-15
7.860701533883399861e+03 -3.210288765143745715e-16 -3.157517050146405306e-15 4.084398288516870676e-15
7.868490965972624508e+03 -3.143255068919471404e-16 -3.106978579891894216e-15 4.172360675540842737e-15
7.876288116870661725e+03 -3.062268880101671120e-16 -3.060527503850316988e-15 4.261443856486398712e-15
7.884092994226337396e+03 -2.984651893331450862e-16 -3.016224109891366735e-15 4.348039462172284347e-15
7.891905605696057137e+03 -2.894790210718379349e-16 -2.976123645750867062e-15 4.434537414960990970e-15
7.899725958943812657e+03 -2.810622985866950501e-16 -2.938066488139659969e-15 4.517282437965743347e-15
7.907554061641191765e+03 -2.717194101388387436e-16 -2.903886370182060618e-15 4.598638618790021052e-15
7.915389921467389286e+03 -2.632905123146842387e-16 -2.871231095518186277e-15 4.674959750501742936e-15
7.923233546109190684e+03 -2.543144332922264081e-16 -2.841767550764257196e-15 4.748618252561950192e-15
7.931084943261015724e+03 -2.466336733242910206e-16 -2.813032902800087567e-15 4.815998212270804440e-15
7.938944120624907555e+03 -2.387706570635081373e-16 -2.786632478192518930e-15 4.879507247430707627e-15
7.946811085910538168e+03 -2.325194108548352531e-16 -2.760111477531292463e-15 4.935613269850168443e-15
7.954685846835218399e+03 -2.263418352877024638e-16 -2.735129895242113593e-15 4.986853298411106701e-15
7.962568411123907936e+03 -2.219511297800393314e-16 -2.709335653321004578e-15 5.029911996127615287e-15
7.970458786509221682e+03 -2.177305077090921408e-16 -2.684499190687246041e-15 5.067606306040591347e-15
7.978356980731446129e+03 -2.153083144212486714e-16 -2.658377384879699201e-15 5.096969733118440246e-15
7.986263001538510252e+03 -2.129974602679392923e-16 -2.632807639196204686e-15 5.121174058293553847e-15
7.994176856686047358e+03 -2.123604043360034644e-16 -2.605573364121814048e-15 5.137592692919644652e-15
8.002098553937365978e+03 -2.116682935227878769e-16 -2.578477062339224802e-15 5.149656734205717195e-15
8.010028101063471695e+03 -2.124557375674715773e-16 -2.549230926355194839e-15 5.154920904837255224e-15
8.017965505843068058e+03 -2.129990718948653216e-16 -2.519531439876474517e-15 5.156895610842127003e-15
8.025910776062563855e+03 -2.148580676765701768e-16 -2.486991712377468500e-15 5.153158982838195801e-15
8.033863919516089481e+03 -2.163667516163409861e-16 -2.453225329825583131e-15 5.147193718692047366e-15
8.041824944005492398e+03 -2.191524210482113568e-16 -2.415818106772820744e-15 5.136548829502079307e-15
8.049793857340359864e+03 -2.216287886325716057e-16 -2.376410342897062716e-15 5.124660729238895756e-15
8.057770667338006206e+03 -2.254854623111107768e-16 -2.332691857042252915e-15 5.109030881882598359e-15
8.065755381823505559e+03 -2.291831599781698341e-16 -2.286465775993331115e-15 5.093000486875973985e-15
8.073748008629674587e+03 -2.344212327610075934e-16 -2.235652881260724588e-15 5.073930296184841411e-15
8.081748555597099767e+03 -2.396482892924182159e-16 -2.182327720025837680e-15 5.054938350159228770e-15
8.089757030574138298e+03 -2.465226828846337572e-16 -2.124726595428551780e-15 5.033110510526283978e-15
8.097773441416906280e+03 -2.534499206906492718e-16 -2.065251025034435746e-15 5.011237932287025436e-15
8.105797795989326005e+03 -2.620404874894517218e-16 -2.002471972498804892e-15 4.986089783813922948e-15
8.113830102163105039e+03 -2.706704076682313367e-16 -1.939090260901768666e-15 4.960167446825061221e-15
8.121870367817750775e+03 -2.809269804678586244e-16 -1.873926106941170119e-15 4.930038904853631727e-15
8.129918600840580439e+03 -2.911811286518768206e-16 -1.809830343192639600e-15 4.898095363241470975e-15
8.137974809126724722e+03 -3.030121624805992700e-16 -1.745663147640853753e-15 4.860925539282399956e-15
8.146039000579137792e+03 -3.147882803120911702e-16 -1.684173064821193781e-15 4.821051555796419998e-15
8.154111183108606383e+03 -3.280726065075787625e-16 -1.623993534169522681e-15 4.775321226103508565e-15
8.162191364633767989e+03 -3.412177951849262560e-16 -1.567524703779255321e-15 4.726602959902830666e-15
8.170279553081072663e+03 -3.557595553710502599e-16 -1.512981394109304576e-15 4.672176797954687108e-15
8.178375756384859415e+03 -3.700282524188653983e-16 -1.462302912628222620e-15 4.615371515568821189e-15
8.186479982487317102e+03 -3.855281560337676661e-16 -1.413264280886803342e-15 4.553942988308616205e-15
8.194592239338504442e+03 -4.005609220172793241e-16 -1.367411205592249204e-15 4.491651338834885656e-15
8.202712534896358193e+03 -4.165860959921986229e-16 -1.322218528919034832e-15 4.426635054891130672e-15
8.210840877126704072e+03 -4.318567391598577872e-16 -1.279025139963373273e-15 4.362945267956098954e-15
8.218977274003258572e+03 -4.477682783925012451e-16 -1.235210266800494119e-15 4.298935841484868501e-15
8.227121733507638055e+03 -4.625179871386180243e-16 -1.192100652075700380e-15 4.238772382930987857e-15
8.235274263629371490e+03 -4.774529809456770398e-16 -1.147143999573349913e-15 4.180849331516294994e-15
8.243434872365904084e+03 -4.907566888793725137e-16 -1.101778930431517489e-15 4.129278562462983274e-15
8.251603567722604566e+03 -5.037877857551274895e-16 -1.053608463650919521e-15 4.082335360242984182e-15
8.259780357712776095e+03 -5.147756129330602375e-16 -1.004245709780060730e-15 4.043930024629164591e-15
8.267965250357661716e+03 -5.251294270427234840e-16 -9.515041652080094261e-16 4.012089742498896904e-15
8.276158253686458920e+03 -5.331289668620736621e-16 -8.972318830484096362e-16 3.990422872664573484e-15
8.284359375736303264e+03 -5.402045053782513684e-16 -8.395202065057648225e-16 3.976644673674786070e-15
8.292568624552312031e+03 -5.446384319700824870e-16 -7.805144194803647284e-16 3.974035842012095587e-15
8.300786008187569678e+03 -5.478415578851519292e-16 -7.186184535115069487e-16 3.980004165511108527e-15
8.309011534703144207e+03 -5.480898534866351625e-16 -6.562577756907881838e-16 3.997521114038048930e-15
8.317245212168083526e+03 -5.468091819609019770e-16 -5.920644806263492306e-16 4.023699704665888554e-15
8.325487048659439097e+03 -5.423413273050647895e-16 -5.285939617080162440e-16 4.061193373443943676e-15
8.333737052262262296e+03 -5.362151091257597492e-16 -4.645113693071470942e-16 4.106784596199590810e-15
8.341995231069624424e+03 -5.269120678411989464e-16 -4.022978945077720784e-16 4.162754368528831258e-15
8.350261593182594879e+03 -5.160988903671193459e-16 -3.404786553400042845e-16 4.225501815262888883e-15
8.358536146710290268e+03 -5.023821766447875041e-16 -2.813505534886082029e-16 4.296910448398703633e-15
8.366818899769859854e+03 -4.875100334356049110e-16 -2.232652287971497217e-16 4.373021927571253327e-15
8.375109860486491016e+03 -4.701380703019655373e-16 -1.683699268567659001e-16 4.455411222641940266e-15
8.383409036993429254e+03 -4.520269163727526082e-16 -1.149180570308077020e-16 4.539910382475140997e-15
8.391716437431974555e+03 -4.318395757262945323e-16 -6.498660824884982230e-17 4.627972339348267293e-15
8.400032069951495941e+03 -4.113411471749214008e-16 -1.678126271377919068e-17 4.715412972211788579e-15
8.408355942709436931e+03 -3.892192423341750580e-16 2.768824423474476351e-17 4.803729053819960163e-15
8.416688063871326449e+03 -3.672690514622702653e-16 7.030742106653194302e-17 4.888830692034383210e-15
8.425028441610782465e+03 -3.442201972920936517e-16 1.092047052825488697e-16 4.972300468002566985e-15
8.433377084109526550e+03 -3.218982301749234841e-16 1.464261591771598935e-16 5.050122521206851130e-15
8.441733999557382049e+03 -2.990589111772914013e-16 1.802775494254507761e-16 5.123907960138895965e-15
8.450099196152294098e+03 -2.775340563535888800e-16 2.129556061021278168e-16 5.189658183263566016e-15
8.458472682100333259e+03 -2.560818826721983942e-16 2.428805398420310630e-16 5.248996405441230961e-15
8.466854465615682784e+03 -2.365215090837905867e-16 2.722951353242123119e-16 5.297994709142997162e-15
8.475244554920685914e+03 -2.175978002928825847e-16 2.996100426244859915e-16 5.338420474631104573e-15
8.483642958245831323e+03 -2.010999051439101902e-16 3.269977653570954376e-16 5.366610046522192946e-15
8.492049683829754940e+03 -1.857373395916874665e-16 3.527751728285882430e-16 5.384690426014418584e-15
8.500464739919261774e+03 -1.732440241123797698e-16 3.790080340217771054e-16 5.389448293779532342e-15
8.508888134769333192e+03 -1.622713732522109417e-16 4.039333172832265774e-16 5.383480269593638436e-15
8.517319876643121461e+03 -1.544844237395897132e-16 4.295631307380952912e-16 5.364030428756369891e-15
8.525759973811980672e+03 -1.484745318838301364e-16 4.541249951524383566e-16 5.334071876405794284e-15
8.534208434555437634e+03 -1.458435717405361364e-16 4.796394180289471584e-16 5.291144914420808985e-15
8.542665267161244628e+03 -1.451264757841892189e-16 5.043562129865430454e-16 5.238421877598948882e-15
8.551130479925359396e+03 -1.478526708444670339e-16 5.302943107501477512e-16 5.173600807945577578e-15
8.559604081151963328e+03 -1.524722920101951270e-16 5.556758555072299158e-16 5.099993520454545228e-15
8.568086079153463288e+03 -1.603977733208597264e-16 5.824415517668606501e-16 5.015486297571072474e-15
8.576576482250504341e+03 -1.699461732664008810e-16 6.087024082645883169e-16 4.923630429835244644e-15
8.585075298771977032e+03 -1.823794489988915992e-16 6.362516724120337549e-16 4.822623478700266091e-15
8.593582537055024659e+03 -1.958809998395894069e-16 6.630521131309454577e-16 4.716345724601844734e-15
8.602098205445052372e+03 -2.116056272010115105e-16 6.907571385673933233e-16 4.603313688540035773e-15
8.610622312295738084e+03 -2.276892228461969331e-16 7.172395231195127647e-16 4.487638134588493102e-15
8.619154865969028833e+03 -2.452942372579622536e-16 7.441197323124388525e-16 4.367956680032937200e-15
8.627695874835169889e+03 -2.626281369813119049e-16 7.693245395705435479e-16 4.248349286619739528e-15
8.636245347272690196e+03 -2.809564896840220846e-16 7.946011590097250796e-16 4.127304365419365395e-15
8.644803291668436941e+03 -2.986069192581841432e-16 8.180769667328123842e-16 4.008650087244639169e-15
8.653369716417539166e+03 -3.169388101820833418e-16 8.417298645562074611e-16 3.890601045339831379e-15
8.661944629923469620e+03 -3.343381334957745517e-16 8.639273817809968659e-16 3.776729630604284222e-15
8.670528040598022926e+03 -3.521648408317217924e-16 8.868471147388398379e-16 3.665088226178073128e-15
8.679119956861328319e+03 -3.687691278751685738e-16 9.090068979419941502e-16 3.559187236242178111e-15
8.687720387141856918e+03 -3.854470154572563969e-16 9.326603813435170775e-16 3.457138583421472628e-15
8.696329339876432641e+03 -4.004981054403217413e-16 9.563465031988273109e-16 3.362579055184244061e-15
8.704946823510241302e+03 -4.151918975586116271e-16 9.822809386907317831e-16 3.273782295762624280e-15
8.713572846496846978e+03 -4.278505997053028955e-16 1.008931753224441427e-15 3.194496979284934560e-15
8.722207417298159271e+03 -4.397963553247152477e-16 1.038401349983416788e-15 3.123025830852195931e-15
8.730850544384504246e+03 -4.494266038399255167e-16 1.069018494182247300e-15 3.063004495541171848e-15
8.739502236234589873e+03 -4.581197670480984466e-16 1.102706244064775431e-15 3.012490917240461213e-15
8.748162501335526031e+03 -4.643002235507029010e-16 1.137596311535597289e-15 2.974732549164375870e-15
8.756831348182837246e+03 -4.693215880282042148e-16 1.175397272618992792e-15 2.947306034264330098e-15
8.765508785280460870e+03 -4.715559181216782645e-16 1.214045047782670339e-15 2.932899087702397409e-15
8.774194821140763452e+03 -4.722914566937644951e-16 1.255074984823689183e-15 2.928513547024551249e-15
8.782889464284548012e+03 -4.698700399066072244e-16 1.296297010161592563e-15 2.936266669453626351e-15
8.791592723241055864e+03 -4.656002718447080005e-16 1.339149101972759333e-15 2.952657924542255689e-15
8.800304606547988442e+03 -4.579201278703866927e-16 1.381374283647921418e-15 2.979385579043386729e-15
8.809025122751498202e+03 -4.482876527687093568e-16 1.424344341109211200e-15 3.012663144023211281e-15
8.817754280406217731e+03 -4.353304721760213634e-16 1.465745080177555336e-15 3.054021428797870263e-15
8.826492088075243373e+03 -4.206893892432922763e-16 1.506890797820456571e-15 3.099628711116885516e-15
8.835238554330177067e+03 -4.031512215960198638e-16 1.545440668093378413e-15 3.151026592045770409e-15
8.843993687751080870e+03 -3.844616934304383935e-16 1.582716200567208842e-15 3.204415092621308475e-15
8.852757496926549720e+03 -3.634695341258410959e-16 1.616443029058453627e-15 3.261315586434703218e-15
8.861529990453678693e+03 -3.419369973842979081e-16 1.648050694932047227e-15 3.317853846710778350e-15
8.870311176938083008e+03 -3.187141261404344705e-16 1.675415167536648702e-15 3.375412732182803426e-15
8.879101064993903492e+03 -2.955516081437671456e-16 1.700124865610950501e-15 3.429979301648324370e-15
8.887899663243819305e+03 -2.712965703243257812e-16 1.720222531925333283e-15 3.482827474067174638e-15
8.896706980319051581e+03 -2.476917726561259901e-16 1.737447658905793805e-15 3.529925737965541658e-15
8.905523024859377983e+03 -2.235775733828896438e-16 1.749989465684971436e-15 3.572607083130466726e-15
8.914347805513143612e+03 -2.006699383075648724e-16 1.759710401465752549e-15 3.606979184494909954e-15
8.923181330937239181e+03 -1.777718596732260923e-16 1.764906617777415495e-15 3.634538822278176163e-15
8.932023609797155586e+03 -1.565423156620687986e-16 1.767508454178168735e-15 3.651577042268465583e-15
8.940874650766967534e+03 -1.357318455680801621e-16 1.765854211467400323e-15 3.659765163657249866e-15
8.949734462529342636e+03 -1.169525956491820955e-16 1.761888131446458769e-15 3.655596068317621983e-15
8.958603053775552326e+03 -9.893844657766108820e-17 1.753975929728939404e-15 3.640970086101132738e-15
8.967480433205482768e+03 -8.330618593206068152e-17 1.744121175512785438e-15 3.612669671690000828e-15
8.976366609527634864e+03 -6.882332108346386585e-17 1.730820212455522396e-15 3.572912909160467581e-15
8.985261591459147894e+03 -5.714292235961884334e-17 1.716266250758781111e-15 3.518818997096992299e-15
8.994165387725790424e+03 -4.706727904988767011e-17 1.699194610392539025e-15 3.452902997521980438e-15
9.003078007061985772e+03 -4.025449178916017394e-17 1.682028471989831148e-15 3.372540271642296112e-15
9.011999458210806552e+03 -3.548632798700692844e-17 1.663692656472972656e-15 3.280445799332410144e-15
9.020929749923992858e+03 -3.436174925042438456e-17 1.646713588941978210e-15 3.174197511645944712e-15
9.029868890961963189e+03 -3.558439772577798189e-17 1.630041401404589819e-15 3.056748608478258595e-15
